index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
1754,2785.72,1.634,180.140,22.997,512.783,22.997,7.38,126.2,37.13,133.7,6.15,5.70,11.85
1755,2787.36,1.633,179.828,23.117,511.184,23.117,7.42,123.3,37.12,133.6,5.90,6.00,11.90
1756,2788.99,1.633,179.494,23.241,509.590,23.241,7.61,122.9,37.10,133.6,5.70,6.25,11.95
1757,2790.62,1.632,179.138,23.368,508.003,23.368,7.82,124.2,37.07,133.5,5.50,6.45,11.95
1758,2792.25,1.631,178.762,23.497,506.421,23.497,7.93,126.1,37.06,133.4,5.25,6.70,11.95
1759,2793.88,1.631,178.366,23.626,504.845,23.626,7.94,127.3,37.06,133.4,5.05,6.85,11.90
1760,2795.51,1.630,177.950,23.757,503.274,23.757,8.00,128.3,37.04,133.3,4.85,7.00,11.85
1761,2797.14,1.629,177.515,23.886,501.709,23.886,7.98,128.6,37.02,133.3,4.65,7.15,11.80
1762,2798.77,1.629,177.062,24.015,500.150,24.015,7.96,127.5,37.01,133.2,4.50,7.25,11.75
1763,2800.40,1.628,176.588,24.146,498.599,24.146,8.05,126.3,36.98,133.1,4.35,7.35,11.70
1764,2802.03,1.627,176.094,24.278,497.054,24.278,8.11,124.7,36.98,133.1,4.20,7.45,11.65
1765,2803.65,1.626,175.580,24.410,495.516,24.410,8.20,122.3,36.95,133.0,4.10,7.60,11.70
1766,2805.28,1.625,175.048,24.543,493.986,24.543,8.19,119.1,36.93,133.0,4.00,7.70,11.70
1767,2806.90,1.624,174.496,24.675,492.465,24.675,8.17,116.7,36.89,132.8,3.85,7.80,11.65
1768,2808.52,1.623,173.925,24.807,490.951,24.807,8.14,114.1,36.88,132.8,3.75,7.95,11.70
1769,2810.15,1.621,173.330,24.942,489.449,24.942,8.34,112.9,36.84,132.6,3.65,7.80,11.45
1770,2811.77,1.620,172.713,25.080,487.958,25.080,8.54,112.9,36.80,132.5,3.55,7.25,10.80
1771,2813.38,1.619,172.075,25.218,486.477,25.218,8.60,113.7,36.77,132.4,3.45,6.50,9.95
1772,2815.00,1.617,171.419,25.357,485.005,25.357,8.58,113.9,36.75,132.3,3.35,6.60,9.95
1773,2816.62,1.616,170.742,25.494,483.545,25.494,8.55,115.1,36.70,132.1,3.20,6.70,9.90
1774,2818.23,1.614,170.046,25.630,482.094,25.630,8.45,115.3,36.68,132.1,3.10,6.80,9.90
1775,2819.85,1.613,169.330,25.767,480.655,25.767,8.51,115.5,36.64,131.9,3.05,6.90,9.95
1776,2821.46,1.611,168.594,25.905,479.229,25.905,8.59,116.2,36.61,131.8,2.95,6.95,9.90
1777,2823.07,1.611,167.838,26.042,477.813,26.042,8.54,117.6,36.59,131.7,2.85,7.00,9.85
1778,2824.68,1.609,167.065,26.178,476.407,26.178,8.47,118.1,36.58,131.7,2.80,7.10,9.90
1779,2826.29,1.609,166.273,26.314,475.013,26.314,8.51,119.8,36.56,131.6,2.75,7.15,9.90
1780,2827.89,1.608,165.462,26.452,473.632,26.452,8.60,122.3,36.53,131.5,2.65,7.20,9.85
1781,2829.50,1.607,164.633,26.590,472.261,26.590,8.60,125.1,36.53,131.5,2.60,7.25,9.85
1782,2831.11,1.607,163.787,26.729,470.902,26.729,8.71,129.1,36.52,131.5,2.50,7.35,9.85
1783,2832.72,1.607,162.924,26.869,469.554,26.869,8.76,134.3,36.52,131.5,2.45,7.40,9.85
1784,2834.32,1.607,162.045,27.010,468.216,27.010,8.81,139.4,36.52,131.5,2.35,7.50,9.85
1785,2835.93,1.606,161.151,27.151,466.889,27.151,8.82,143.4,36.51,131.4,2.30,7.55,9.85
1786,2837.54,1.607,160.243,27.291,465.571,27.291,8.69,145.9,36.52,131.5,2.25,7.60,9.85
1787,2839.14,1.607,159.321,27.428,464.263,27.428,8.60,144.9,36.52,131.5,2.15,7.65,9.80
1788,2840.75,1.607,158.385,27.565,462.964,27.565,8.53,141.7,36.52,131.5,2.10,7.70,9.80
1789,2842.36,1.606,157.435,27.700,461.675,27.700,8.45,136.6,36.51,131.4,2.10,7.75,9.85
1790,2843.96,1.607,156.470,27.834,460.398,27.834,8.35,130.7,36.51,131.4,2.05,7.75,9.80
1791,2845.57,1.606,155.491,27.967,459.132,27.967,8.35,125.5,36.50,131.4,2.10,7.75,9.85
1792,2847.18,1.606,154.494,28.102,457.880,28.102,8.44,122.9,36.49,131.4,2.10,7.70,9.80
1793,2848.78,1.605,153.482,28.238,456.642,28.238,8.51,121.7,36.48,131.3,2.15,7.65,9.80
1794,2850.39,1.605,152.452,28.376,455.419,28.376,8.63,122.3,36.47,131.3,2.20,7.60,9.80
1795,2851.99,1.604,151.406,28.515,454.210,28.515,8.70,123.7,36.45,131.2,2.25,7.55,9.80
1796,2853.59,1.604,150.346,28.653,453.016,28.653,8.64,124.5,36.44,131.2,2.30,7.50,9.80
1797,2855.20,1.603,149.271,28.789,451.833,28.789,8.47,123.2,36.43,131.2,2.35,7.45,9.80
1798,2856.80,1.603,148.183,28.922,450.665,28.922,8.37,121.3,36.41,131.1,2.40,7.35,9.75
1799,2858.40,1.603,147.080,29.054,449.510,29.054,8.24,119.4,36.42,131.1,2.50,7.30,9.80
1800,2860.00,1.602,145.961,29.187,448.371,29.187,8.34,118.2,36.41,131.1,2.55,7.25,9.80
1801,2861.61,1.602,144.825,29.322,447.249,29.322,8.46,118.8,36.39,131.0,2.60,7.15,9.75
1802,2863.21,1.601,143.675,29.459,446.145,29.459,8.58,120.9,36.38,131.0,2.65,7.10,9.75
1803,2864.81,1.601,142.510,29.595,445.056,29.595,8.55,123.6,36.37,130.9,2.70,7.05,9.75
1804,2866.41,1.600,141.332,29.730,443.980,29.730,8.44,125.4,36.37,130.9,2.75,7.00,9.75
1805,2868.01,1.601,140.141,29.863,442.919,29.863,8.36,127.0,36.37,130.9,2.80,6.95,9.75
1806,2869.61,1.601,138.937,29.995,441.873,29.995,8.27,127.2,36.38,131.0,2.85,6.90,9.75
1807,2871.21,1.600,137.720,30.128,440.842,30.128,8.33,127.5,36.37,130.9,2.95,6.80,9.75
1808,2872.81,1.601,136.489,30.260,439.827,30.260,8.29,128.5,36.37,130.9,3.05,6.70,9.75
1809,2874.41,1.600,135.247,30.392,438.828,30.392,8.26,130.4,36.37,130.9,3.20,6.55,9.75
1810,2876.01,1.600,133.991,30.523,437.844,30.523,8.21,132.9,36.38,131.0,3.30,6.45,9.75
1811,2877.61,1.601,132.723,30.654,436.876,30.654,8.23,136.7,36.38,131.0,3.40,6.35,9.75
1812,2879.21,1.601,131.444,30.784,435.922,30.784,8.12,140.8,36.39,131.0,3.55,6.20,9.75
1813,2880.82,1.601,130.154,30.912,434.981,30.912,8.02,145.9,36.40,131.0,3.70,6.05,9.75
1814,2882.42,1.602,128.853,31.039,434.056,31.039,7.96,153.6,36.41,131.1,3.80,5.95,9.75
1815,2884.02,1.602,127.542,31.165,433.143,31.165,7.87,164.9,36.44,131.2,3.95,5.80,9.75
1816,2885.62,1.603,126.220,31.291,432.245,31.291,7.91,183.4,36.45,131.2,4.10,5.65,9.75
1817,2887.23,1.604,124.889,31.417,431.358,31.417,7.86,214.1,36.47,131.3,4.20,5.50,9.70
1818,2888.84,1.606,123.550,31.542,430.481,31.542,7.80,267.7,36.51,131.4,4.35,5.40,9.75
1819,2890.44,1.607,122.204,31.665,429.611,31.665,7.72,368.7,36.56,131.6,4.50,6.30,10.80
1820,2892.05,1.610,120.852,31.789,428.747,31.789,7.71,618.0,36.60,131.8,4.65,6.15,10.80
1821,2893.67,1.612,119.495,31.911,427.885,31.911,7.60,1757.0,36.70,132.1,4.80,6.00,10.80
1822,2895.28,1.617,118.133,32.034,427.021,32.034,7.60,2000.0,36.80,132.5,5.00,5.85,10.85
1823,2896.91,1.624,116.767,32.156,426.151,32.156,7.54,816.7,36.99,133.2,5.15,5.65,10.80
1824,2898.54,1.633,115.395,32.279,425.274,32.279,7.53,512.4,37.22,134.0,5.30,5.50,10.80
1825,2900.18,1.643,114.019,32.402,424.385,32.402,7.56,395.8,37.42,134.7,5.50,5.35,10.85
1826,2901.83,1.651,112.640,32.526,423.486,32.526,7.51,336.4,37.62,135.4,5.70,5.15,10.85
1827,2903.34,1.508,111.384,32.637,422.659,32.637,7.40,310.8,37.78,136.0,5.90,5.00,10.90
1828,2904.86,1.515,110.126,32.747,421.821,32.747,7.27,295.8,37.96,136.7,6.10,4.85,10.95
1829,2906.38,1.523,108.866,32.856,420.972,32.856,7.19,288.3,38.15,137.4,6.30,4.65,10.95
1830,2907.91,1.531,107.605,32.964,420.112,32.964,7.07,283.6,38.36,138.1,6.50,4.50,11.00
1831,2909.45,1.537,106.343,33.071,419.242,33.071,6.98,280.5,38.48,138.5,6.70,4.30,11.00
1832,2910.99,1.544,105.079,33.175,418.361,33.175,6.75,272.0,38.70,139.3,6.90,4.15,11.05
1833,2912.55,1.552,103.814,33.279,417.468,33.279,6.67,263.9,38.87,139.9,7.10,3.95,11.05
1834,2914.10,1.559,102.548,33.381,416.564,33.381,6.55,254.2,39.07,140.6,7.30,3.80,11.10
1835,2915.67,1.566,101.282,33.482,415.647,33.482,6.48,245.4,39.23,141.2,7.50,3.65,11.15
1836,2917.25,1.574,100.016,33.582,414.718,33.582,6.39,237.2,39.43,142.0,7.65,3.45,11.10
1837,2918.83,1.581,98.751,33.683,413.776,33.683,6.36,232.0,39.59,142.5,7.85,3.30,11.15
1838,2920.41,1.588,97.486,33.783,412.821,33.783,6.31,229.0,39.78,143.2,8.05,3.15,11.20
1839,2922.01,1.596,96.223,33.883,411.851,33.883,6.32,230.0,39.96,143.9,8.25,3.00,11.25
1840,2923.61,1.602,94.962,33.984,410.869,33.984,6.30,231.8,40.14,144.5,8.45,2.80,11.25
1841,2925.22,1.609,93.702,34.085,409.874,34.085,6.30,233.0,40.29,145.1,8.65,2.65,11.30
1842,2926.84,1.615,92.444,34.186,408.866,34.186,6.26,231.4,40.44,145.6,8.85,2.50,11.35
1843,2928.46,1.620,91.189,34.285,407.846,34.285,6.13,226.8,40.56,146.0,9.05,2.35,11.40
1844,2930.08,1.625,89.936,34.382,406.816,34.382,5.98,220.4,40.70,146.5,9.25,2.20,11.45
1845,2931.71,1.632,88.685,34.480,405.772,34.480,6.00,216.8,40.88,147.2,9.40,2.05,11.45
1846,2933.35,1.638,87.439,34.582,404.714,34.582,6.24,218.7,41.02,147.7,9.60,1.90,11.50
1847,2935.00,1.644,86.199,34.690,403.641,34.690,6.59,228.2,41.15,148.1,9.75,1.80,11.55
1848,2936.64,1.648,84.964,34.804,402.554,34.804,6.96,245.7,41.26,148.5,9.90,1.65,11.55
1849,2938.30,1.653,83.734,34.922,401.458,34.922,7.12,266.6,41.37,148.9,10.05,1.55,11.60
1850,2939.95,1.657,82.506,35.040,400.352,35.040,7.16,288.6,41.46,149.3,10.15,1.45,11.60
1851,2941.62,1.661,81.280,35.159,399.236,35.159,7.16,306.1,41.59,149.7,10.25,1.40,11.65
1852,2943.28,1.666,80.057,35.278,398.111,35.278,7.19,313.4,41.71,150.2,10.30,1.40,11.70
1853,2944.95,1.670,78.836,35.397,396.978,35.397,7.15,308.9,41.77,150.4,10.40,1.40,11.80
1854,2946.46,1.506,77.740,35.502,395.951,35.502,6.96,299.8,41.86,150.7,10.40,1.40,11.80
1855,2947.97,1.509,76.646,35.605,394.917,35.605,6.86,285.0,41.96,151.1,10.45,1.40,11.85
1856,2949.48,1.512,75.554,35.707,393.875,35.707,6.76,266.8,42.04,151.3,10.45,1.45,11.90
1857,2950.99,1.515,74.467,35.808,392.825,35.808,6.68,251.0,42.10,151.6,10.45,1.50,11.95
1858,2952.51,1.517,73.384,35.908,391.768,35.908,6.57,237.6,42.18,151.8,10.40,1.55,11.95
1859,2954.03,1.520,72.306,36.007,390.701,36.007,6.56,227.3,42.25,152.1,10.40,1.60,12.00
1860,2955.55,1.523,71.234,36.107,389.624,36.107,6.60,221.6,42.34,152.4,10.35,1.65,12.00
1861,2957.08,1.525,70.169,36.209,388.537,36.209,6.71,219.6,42.38,152.6,10.30,1.70,12.00
1862,2958.61,1.525,69.110,36.312,387.443,36.312,6.75,215.0,42.37,152.5,10.25,1.80,12.05
1863,2960.13,1.528,68.057,36.412,386.341,36.412,6.57,208.4,42.48,152.9,10.15,1.90,12.05
1864,2961.66,1.531,67.010,36.511,385.229,36.511,6.49,199.3,42.57,153.2,10.10,1.95,12.05
1865,2963.20,1.535,65.968,36.609,384.106,36.609,6.40,189.8,42.67,153.6,10.00,2.05,12.05
1866,2964.74,1.539,64.932,36.708,382.973,36.708,6.39,181.6,42.81,154.1,9.90,2.15,12.05
1867,2966.28,1.545,63.903,36.807,381.825,36.807,6.46,178.4,42.99,154.8,9.80,2.30,12.10
1868,2967.83,1.550,62.881,36.909,380.663,36.909,6.59,179.5,43.14,155.3,9.65,2.40,12.05
1869,2969.39,1.555,61.868,37.013,379.488,37.013,6.71,186.0,43.24,155.7,9.55,2.55,12.10
1870,2970.95,1.560,60.862,37.117,378.300,37.117,6.69,195.3,43.38,156.2,9.40,2.70,12.10
1871,2972.51,1.564,59.862,37.221,377.102,37.221,6.67,206.1,43.50,156.6,9.30,2.85,12.15
1872,2974.08,1.570,58.868,37.325,375.892,37.325,6.62,216.3,43.67,157.2,9.15,3.00,12.15
1873,2975.66,1.575,57.878,37.429,374.671,37.429,6.61,226.0,43.81,157.7,9.00,3.20,12.20
1874,2977.24,1.580,56.894,37.533,373.439,37.533,6.56,234.6,43.96,158.3,8.85,2.90,11.75
1875,2978.82,1.586,55.915,37.637,372.196,37.637,6.57,245.6,44.14,158.9,8.65,2.70,11.35
1876,2980.41,1.591,54.941,37.742,370.942,37.742,6.63,260.7,44.27,159.4,8.50,2.90,11.40
1877,2982.01,1.597,53.972,37.848,369.677,37.848,6.66,281.5,44.43,159.9,8.35,3.10,11.45
1878,2983.61,1.602,53.007,37.955,368.402,37.955,6.68,307.2,44.56,160.4,8.15,3.30,11.45
1879,2985.22,1.608,52.046,38.061,367.118,38.061,6.60,337.3,44.72,161.0,8.00,3.50,11.50
1880,2986.83,1.612,51.087,38.165,365.826,38.165,6.52,368.6,44.84,161.4,7.80,3.70,11.50
1881,2988.45,1.618,50.131,38.269,364.526,38.269,6.39,396.6,45.01,162.0,7.60,3.90,11.50
1882,2990.08,1.624,49.176,38.371,363.217,38.371,6.33,416.4,45.17,162.6,7.40,4.10,11.50
1883,2991.70,1.630,48.223,38.473,361.899,38.473,6.27,425.8,45.34,163.2,7.20,4.35,11.55
1884,2993.34,1.635,47.271,38.574,360.573,38.574,6.16,422.0,45.48,163.7,7.00,4.55,11.55
1885,2994.98,1.640,46.321,38.673,359.240,38.673,6.05,411.9,45.60,164.2,6.80,4.80,11.60
1886,2996.62,1.645,45.373,38.770,357.900,38.770,5.93,401.2,45.79,164.8,6.60,5.00,11.60
1887,2998.28,1.651,44.427,38.869,356.550,38.869,5.99,395.9,45.96,165.4,6.40,5.20,11.60
1888,2999.93,1.658,43.484,38.970,355.190,38.970,6.12,399.2,46.14,166.1,6.20,5.40,11.60
1889,3001.60,1.664,42.544,39.074,353.821,39.074,6.27,413.6,46.28,166.6,6.05,5.65,11.70
1890,3003.27,1.668,41.608,39.179,352.444,39.179,6.29,428.6,46.39,167.0,5.85,5.85,11.70
1891,3004.94,1.673,40.673,39.282,351.060,39.282,6.19,442.6,46.54,167.5,5.65,6.05,11.70
1892,3006.62,1.678,39.740,39.384,349.669,39.384,6.07,448.7,46.67,168.0,5.50,6.20,11.70
1893,3008.30,1.684,38.809,39.484,348.270,39.484,5.97,443.4,46.84,168.6,5.30,6.05,11.35
1894,3009.99,1.689,37.880,39.584,346.863,39.584,5.91,426.5,46.99,169.2,5.15,6.25,11.40
1895,3011.50,1.507,37.056,39.672,345.605,39.672,5.85,420.5,47.15,169.7,5.00,6.40,11.40
1896,3013.01,1.510,36.234,39.760,344.341,39.760,5.85,420.3,47.24,170.1,4.85,6.55,11.40
1897,3014.52,1.515,35.414,39.848,343.070,39.848,5.83,429.8,47.40,170.6,4.70,6.70,11.40
1898,3016.04,1.520,34.597,39.938,341.792,39.938,5.91,451.2,47.56,171.2,4.55,6.85,11.40
1899,3017.57,1.524,33.782,40.029,340.507,40.029,5.96,488.4,47.69,171.7,4.40,7.00,11.40
1900,3019.09,1.527,32.969,40.118,339.218,40.118,5.89,520.3,47.76,171.9,4.25,7.15,11.40
1901,3020.62,1.531,32.158,40.206,337.922,40.206,5.72,546.0,47.89,172.4,4.15,7.30,11.45
1902,3022.16,1.535,31.348,40.291,336.622,40.291,5.57,555.5,48.01,172.8,4.00,7.40,11.40
1903,3023.70,1.539,30.539,40.375,335.316,40.375,5.44,550.4,48.15,173.3,3.90,7.55,11.45
1904,3025.24,1.543,29.731,40.457,334.004,40.457,5.33,532.9,48.29,173.9,3.75,7.70,11.45
1905,3026.79,1.548,28.924,40.539,332.685,40.539,5.31,520.8,48.42,174.3,3.65,7.80,11.45
1906,3028.34,1.553,28.119,40.622,331.360,40.622,5.33,516.4,48.60,175.0,3.55,7.90,11.45
1907,3029.90,1.558,27.317,40.706,330.027,40.706,5.42,523.3,48.74,175.5,3.45,8.05,11.50
1908,3031.46,1.562,26.516,40.791,328.689,40.791,5.45,539.5,48.86,175.9,3.35,8.15,11.50
1909,3033.03,1.565,25.717,40.876,327.346,40.876,5.45,561.5,48.96,176.3,3.25,8.25,11.50
1910,3034.60,1.569,24.920,40.960,325.997,40.960,5.38,582.8,49.09,176.7,3.15,8.35,11.50
1911,3036.17,1.573,24.125,41.044,324.642,41.044,5.35,601.5,49.23,177.2,3.05,8.45,11.50
1912,3037.75,1.578,23.330,41.128,323.281,41.128,5.33,619.9,49.36,177.7,3.00,8.55,11.55
1913,3039.33,1.582,22.537,41.212,321.915,41.212,5.27,629.7,49.50,178.2,2.90,8.60,11.50
1914,3040.92,1.586,21.746,41.294,320.543,41.294,5.24,640.0,49.60,178.6,2.80,8.70,11.50
1915,3042.50,1.590,20.956,41.376,319.166,41.376,5.16,645.6,49.74,179.1,2.75,8.80,11.55
1916,3044.10,1.594,20.167,41.458,317.783,41.458,5.10,642.8,49.88,179.6,2.70,8.85,11.55
1917,3045.70,1.598,19.379,41.537,316.395,41.537,5.01,627.0,49.99,180.0,2.60,8.95,11.55
1918,3047.30,1.601,18.593,41.616,315.002,41.616,4.88,605.6,50.08,180.3,2.55,9.00,11.55
1919,3048.90,1.606,17.809,41.692,313.603,41.692,4.74,574.3,50.26,180.9,2.50,9.05,11.55
1920,3050.51,1.610,17.026,41.767,312.198,41.767,4.70,545.0,50.37,181.3,2.45,9.10,11.55
1921,3052.13,1.614,16.245,41.843,310.787,41.843,4.68,521.1,50.49,181.8,2.40,9.15,11.55
1922,3053.75,1.619,15.467,41.918,309.369,41.918,4.64,505.1,50.67,182.4,2.35,9.20,11.55
1923,3055.37,1.623,14.692,41.994,307.945,41.994,4.69,498.0,50.76,182.7,2.30,9.25,11.55
1924,3057.00,1.628,13.919,42.070,306.515,42.070,4.66,499.4,50.92,183.3,2.30,9.30,11.60
1925,3058.63,1.631,13.150,42.146,305.079,42.146,4.67,506.3,51.01,183.6,2.25,9.35,11.60
1926,3060.26,1.635,12.383,42.221,303.637,42.221,4.63,519.6,51.16,184.2,2.25,9.35,11.60
1927,3061.90,1.639,11.619,42.296,302.189,42.296,4.59,535.6,51.27,184.6,2.20,9.35,11.55
1928,3063.55,1.643,10.858,42.371,300.735,42.371,4.53,548.0,51.39,185.0,2.20,9.40,11.60
1929,3065.19,1.647,10.099,42.444,299.275,42.444,4.48,555.7,51.50,185.4,2.20,9.40,11.60
1930,3066.84,1.651,9.343,42.516,297.810,42.516,4.37,553.7,51.65,185.9,2.20,9.40,11.60
1931,3068.50,1.655,8.589,42.587,296.339,42.587,4.28,540.6,51.76,186.3,2.20,9.40,11.60
1932,3070.16,1.658,7.837,42.656,294.862,42.656,4.16,519.6,51.87,186.7,2.20,9.40,11.60
1933,3071.82,1.663,7.088,42.724,293.380,42.724,4.11,503.1,52.02,187.3,2.20,9.40,11.60
1934,3073.49,1.667,6.342,42.793,291.890,42.793,4.12,494.3,52.18,187.9,2.25,9.35,11.60
1935,3075.16,1.672,5.600,42.862,290.394,42.862,4.15,497.3,52.30,188.3,2.25,9.35,11.60
1936,3076.83,1.676,4.861,42.932,288.891,42.932,4.19,511.2,52.43,188.7,2.30,9.30,11.60
1937,3078.51,1.680,4.126,43.003,287.382,43.003,4.23,537.0,52.55,189.2,1.35,9.25,10.60
1938,3080.20,1.684,3.394,43.074,285.867,43.074,4.19,566.2,52.67,189.6,1.35,9.20,10.55
1939,3081.88,1.686,2.665,43.143,284.348,43.143,4.10,593.8,52.72,189.8,1.40,9.15,10.55
1940,3083.57,1.690,1.938,43.210,282.824,43.210,3.97,617.5,52.89,190.4,1.45,9.10,10.55
1941,3085.27,1.695,1.214,43.277,281.293,43.277,3.97,640.7,53.05,191.0,1.50,9.05,10.55
1942,3086.97,1.700,0.492,43.345,279.756,43.345,3.98,660.2,53.17,191.4,1.60,9.00,10.60
1943,3088.67,1.703,-0.228,43.412,278.213,43.412,3.97,687.2,53.28,191.8,1.65,8.90,10.55
1944,3090.38,1.707,-0.945,43.479,276.666,43.479,3.94,730.6,53.41,192.3,1.70,8.85,10.55
1945,3092.09,1.712,-1.661,43.547,275.112,43.547,3.92,793.7,53.55,192.8,1.80,8.75,10.55
1946,3093.81,1.716,-2.375,43.614,273.554,43.614,3.94,885.4,53.66,193.2,1.85,8.65,10.50
1947,3095.31,1.504,-2.999,43.673,272.186,43.673,3.90,1023.0,53.79,193.7,1.95,8.60,10.55
1948,3096.82,1.508,-3.623,43.732,270.814,43.732,3.92,1216.5,53.88,194.0,2.00,8.55,10.55
1949,3098.33,1.510,-4.246,43.790,269.440,43.790,3.86,1469.0,53.98,194.3,2.10,8.45,10.55
1950,3099.84,1.514,-4.869,43.848,268.062,43.848,3.84,1822.6,54.10,194.8,2.15,8.40,10.55
1951,3101.36,1.516,-5.492,43.906,266.681,43.906,3.81,2000.0,54.21,195.2,2.25,8.30,10.55
1952,3102.88,1.520,-6.116,43.964,265.296,43.964,3.81,2000.0,54.33,195.6,2.35,8.25,10.60
1953,3104.40,1.523,-6.740,44.022,263.908,44.022,3.85,2000.0,54.44,196.0,2.40,8.20,10.60
1954,3105.93,1.526,-7.365,44.081,262.517,44.081,3.88,2000.0,54.55,196.4,2.50,8.10,10.60
1955,3107.46,1.529,-7.991,44.140,261.123,44.140,3.84,2000.0,54.65,196.7,2.55,8.05,10.60
1956,3108.99,1.531,-8.617,44.198,259.727,44.198,3.78,2000.0,54.74,197.1,2.65,7.95,10.60
1957,3110.52,1.534,-9.245,44.255,258.328,44.255,3.73,2000.0,54.84,197.4,2.75,7.90,10.65
1958,3112.06,1.538,-9.875,44.311,256.926,44.311,3.68,2000.0,54.97,197.9,2.80,7.80,10.60
1959,3113.60,1.541,-10.505,44.368,255.521,44.368,3.68,2000.0,55.07,198.2,2.90,7.75,10.65
1960,3115.15,1.543,-11.137,44.423,254.114,44.423,3.58,2000.0,55.19,198.7,3.00,7.65,10.65
1961,3116.69,1.546,-11.770,44.478,252.705,44.478,3.54,2000.0,55.24,198.9,3.05,7.60,10.65
1962,3118.24,1.549,-12.404,44.531,251.293,44.531,3.44,2000.0,55.39,199.4,3.15,7.50,10.65
1963,3119.79,1.553,-13.040,44.585,249.877,44.585,3.44,2000.0,55.49,199.8,3.20,7.45,10.65
1964,3121.35,1.556,-13.678,44.638,248.459,44.638,3.44,2000.0,55.61,200.2,3.30,12.25,15.55
1965,3122.91,1.559,-14.316,44.692,247.038,44.692,3.44,2000.0,55.73,200.6,3.40,12.15,15.55
1966,3124.47,1.562,-14.956,44.746,245.614,44.746,3.43,2000.0,55.83,201.0,3.45,12.05,15.50
1967,3126.04,1.564,-15.597,44.799,244.188,44.799,3.41,2000.0,55.90,201.2,3.55,12.00,15.55
1968,3127.60,1.567,-16.239,44.851,242.759,44.851,3.34,2000.0,56.02,201.7,3.65,11.90,15.55
1969,3129.17,1.570,-16.882,44.904,241.328,44.904,3.36,2000.0,56.13,202.1,3.70,11.80,15.50
1970,3130.75,1.574,-17.527,44.957,239.893,44.957,3.35,2000.0,56.25,202.5,3.80,11.70,15.50
1971,3132.32,1.576,-18.172,45.009,238.456,45.009,3.33,2000.0,56.33,202.8,3.90,11.60,15.50
1972,3133.90,1.579,-18.819,45.061,237.017,45.061,3.31,2000.0,56.44,203.2,3.95,11.50,15.45
1973,3135.48,1.582,-19.467,45.113,235.574,45.113,3.28,2000.0,56.54,203.5,4.05,11.40,15.45
1974,3137.07,1.585,-20.116,45.165,234.130,45.165,3.26,2000.0,56.65,203.9,4.15,11.35,15.50
1975,3138.66,1.588,-20.766,45.217,232.682,45.217,3.26,2000.0,56.74,204.3,4.20,11.25,15.45
1976,3140.25,1.590,-21.417,45.268,231.232,45.268,3.22,2000.0,56.86,204.7,4.30,11.15,15.45
1977,3141.84,1.593,-22.069,45.319,229.779,45.319,3.23,2000.0,56.94,205.0,4.40,11.05,15.45
1978,3143.44,1.596,-22.723,45.371,228.324,45.371,3.22,2000.0,57.05,205.4,4.50,10.95,15.45
1979,3145.03,1.599,-23.378,45.422,226.865,45.422,3.21,2000.0,57.15,205.8,4.55,10.45,15.00
1980,3146.64,1.601,-24.034,45.473,225.405,45.473,3.16,2000.0,57.25,206.1,4.80,8.55,13.35
1981,3148.24,1.604,-24.691,45.523,223.943,45.523,3.14,2000.0,57.32,206.4,5.20,6.05,11.25
1982,3149.85,1.607,-25.350,45.572,222.478,45.572,3.08,2000.0,57.45,206.8,5.50,6.00,11.50
1983,3151.46,1.610,-26.011,45.622,221.011,45.622,3.09,2000.0,57.53,207.1,5.65,5.90,11.55
1984,3153.07,1.613,-26.674,45.671,219.541,45.671,3.05,2000.0,57.64,207.5,5.70,5.85,11.55
1985,3154.69,1.616,-27.338,45.720,218.069,45.720,3.04,2000.0,57.74,207.9,5.80,5.75,11.55
1986,3156.30,1.618,-28.004,45.769,216.595,45.769,3.01,2000.0,57.84,208.2,5.90,5.65,11.55
1987,3157.93,1.621,-28.672,45.818,215.119,45.818,3.02,2000.0,57.92,208.5,5.95,5.60,11.55
1988,3159.55,1.624,-29.342,45.866,213.641,45.866,2.99,2000.0,58.05,209.0,6.05,5.50,11.55
1989,3161.18,1.626,-30.014,45.916,212.161,45.916,3.03,2000.0,58.11,209.2,6.10,5.45,11.55
1990,3162.80,1.629,-30.689,45.965,210.679,45.965,3.04,1921.0,58.22,209.6,6.20,5.35,11.55
1991,3164.44,1.632,-31.366,46.015,209.195,46.015,3.07,1856.3,58.33,210.0,6.25,5.30,11.55
1992,3166.07,1.634,-32.046,46.066,207.710,46.066,3.10,1824.9,58.41,210.3,6.35,5.25,11.60
1993,3167.71,1.637,-32.728,46.116,206.222,46.116,3.09,1819.1,58.51,210.6,6.40,5.15,11.55
1994,3169.35,1.639,-33.413,46.167,204.733,46.167,3.09,1836.4,58.58,210.9,6.50,5.10,11.60
1995,3170.99,1.642,-34.100,46.217,203.243,46.217,3.04,1859.0,58.69,211.3,6.55,5.00,11.55
1996,3172.63,1.644,-34.789,46.267,201.751,46.267,3.04,1888.6,58.76,211.5,6.65,4.95,11.60
1997,3174.28,1.647,-35.481,46.317,200.257,46.317,3.01,1915.5,58.85,211.9,6.70,4.85,11.55
1998,3175.93,1.650,-36.175,46.365,198.761,46.365,2.96,1937.4,58.96,212.2,6.75,4.80,11.55
1999,3177.58,1.652,-36.871,46.414,197.264,46.414,2.93,1953.2,59.01,212.4,6.85,4.75,11.60
